,Factor1,Factor2,Factor3,Factor4,vote_share
0,0.5442326460873272,-1.3211883364794672,-1.6461924343842682,-0.060447876081717145,36.04060913705584
1,1.5837120133440463,1.2511170574432375,1.7837894813826436,-0.1210716624828078,26.344086021505376
2,-0.5485040245684997,-0.3909635695364324,1.439351185018146,0.7675949214165897,65.71428571428571
3,-0.6783004804044332,-0.4558462031527837,1.400093476496624,0.6068682317404777,59.375
4,1.5838882018461704,1.2559270596781127,1.7889189636939302,-0.12048960857818425,23.67149758454106
5,2.141740425047257,0.4218075792550059,1.1409498831833451,1.15245174148117,30.303030303030305
6,2.758621309589578,0.9256865422381404,-0.06679962741397473,-1.4785981904938408,32.89473684210527
7,2.7331191458323802,-0.6350358877870173,-0.1669060774277272,-0.4082122717801357,25.0
8,1.40181555388239,-0.558553084533168,0.5005356080436528,2.0896003180278893,26.36363636363636
9,1.927218320355401,-0.5091631939549643,0.6534556286951427,1.174091445768601,29.72972972972973
10,2.2491168229283787,-0.9409890057962943,-0.07073802826096147,0.38524606721948246,42.68292682926829
11,3.1037150244390204,0.9423770265432928,-0.2683321358217682,-1.8858840536227741,46.83544303797469
12,2.0727464998844236,0.3355588843174889,1.0704729016024117,1.180696951800279,40.21739130434783
13,2.542029677221843,-0.024493488542109226,0.33548391981114806,0.2188283489562784,29.906542056074763
14,0.44091263732822394,3.2864869096777074,0.6356269705379488,-0.2942865456813408,28.908554572271388
15,0.13221841126179992,1.8118503045949654,0.8970219861838921,-0.2741077726179475,40.0
16,-0.35110154674698,-0.49600825838472457,1.3029652939198113,-0.25712559407449204,46.3768115942029
17,-0.8661612958866847,-0.24172089880237316,0.37481228073786776,0.45241562832725996,51.20772946859904
18,-0.8135822809561972,-0.06315212007563258,0.4151592991447234,0.7252298078325893,48.31460674157304
19,-1.0145826077141484,-0.7572179607818998,0.3178371691923793,-0.056850909713194224,54.11255411255412
20,-1.0146018875278264,-0.7572446066632702,0.317627731981946,-0.05784437924677599,53.42465753424658
21,-0.35482048996221505,-0.42956474516058757,2.00865149416808,-0.5632461361423645,52.654867256637175
22,0.15218160683966164,0.38167791021004926,0.9327202088029201,-0.9396076746678846,51.0
23,0.2918091379973871,-1.0962401802877495,0.7654191403603675,-1.2653502539567152,57.89473684210527
24,0.7475185695320559,-1.1941574034290274,-0.41908206591950714,-0.8550873174868743,49.32432432432432
25,-0.5765589553605726,-0.6445561338644097,1.1915962151322506,-0.7567768164373408,53.888888888888886
26,-1.008602578499191,-0.6739061458802312,1.3038908956279474,-1.08070791311383,54.80769230769232
27,0.23660257879243882,0.3559558573992443,-1.1985895239217028,-0.5731246747332662,51.78571428571429
28,-0.5359589611395451,-0.5799351991422179,0.203932648754736,-0.7847877879676806,57.42574257425742
29,-0.4605871755604329,-0.5730330945593012,-0.06377835587828998,-0.7662205791493623,61.471861471861466
30,-0.648755371618689,-0.4452905607654735,1.786787209119887,0.1729234620996816,59.2964824120603
31,-0.5792929433915648,-0.747698149460364,1.0656689007578592,-0.373464334240948,53.99239543726235
32,-0.49208965123499715,-0.9924439017877852,-1.0589906465549217,-1.3459441511077943,67.5
33,-0.5311070243181735,-0.36956442963080877,1.9572705761394285,0.6463153651141396,48.71794871794872
34,-0.4611637359395879,-0.7014385245395657,-0.9858168792089379,-0.9679347449783988,58.45588235294118
35,-0.5020488500625495,-0.4533986737138491,0.7814313117302052,-0.01422273270549259,50.0
36,-0.4526353287107873,-0.5860028009100542,-1.0982063613666762,-0.9644167087298281,59.63855421686747
37,-0.6521076414288823,-0.5141897310266099,-0.044843062619638496,0.18489487982071348,47.44897959183674
38,-0.30758791726715545,-0.794232517370852,-1.2405403167144733,-0.6240808376891088,53.25443786982249
39,-0.5748374244178565,-0.07120771353097327,-0.7812031818701415,0.4563460057236912,51.776649746192895
40,0.17774079532378018,-0.11525939883866476,-1.127202162207549,-0.13997439337825707,36.96969696969697
41,-0.7359303388583377,-0.0798296428244129,-0.8749234700697507,0.850188322472463,51.06382978723404
42,-0.787734927143356,-0.5016776967070459,-0.5318595349313988,0.4022246030466035,46.7005076142132
43,-0.28909257015633816,-0.48501178935392264,-0.49903296838374783,-0.20376687715328992,55.81395348837209
44,-0.49418875701003534,1.5025619348059966,-0.75870111139139,-0.26288798088539317,40.42553191489361
45,-0.734087025694406,0.3601449772389909,-0.9507239485442951,-0.6097972023908482,45.0261780104712
46,-1.1096000425754065,0.5297914789912264,-0.35344404192694534,-0.3125246638254654,37.03703703703704
47,-0.7475196964463567,0.31921188426324104,0.7900156166188101,0.01128917524998093,49.21259842519685
48,-0.9200530088777713,0.858424674678957,0.6255142646579098,-0.5733912388609331,40.19607843137255
49,-0.8153339907880289,0.6734542099440435,0.19946034737843568,0.4484989583823758,38.11659192825112
50,-1.1600148154922465,0.7202484963382404,-0.09095103320115841,0.22155966252355364,46.90721649484536
51,-0.679671540685108,0.9383245005087769,-0.1465654480596329,0.8533231154982476,55.00000000000001
52,-0.6689438792066807,0.8198531181753305,-0.18028492891397238,0.8922573575416637,52.32558139534884
53,-0.4320709985148521,0.3921424409226177,-0.6727297942299545,1.217905050716184,47.95918367346938
54,2.0450796586903146,-0.16871600112252616,-1.0450421822296176,-1.7675947576033437,21.951219512195124
55,0.39744608137543347,-1.095673009857605,-0.29361586274808055,-0.9004850746546363,61.00917431192661
